,Intercept,"bs(year, df=4)[0]","bs(year, df=4)[1]","bs(year, df=4)[2]","bs(year, df=4)[3]",v2x_polyarchy_lag1,"bs(year, df=4)[0]:v2x_polyarchy_lag1","bs(year, df=4)[1]:v2x_polyarchy_lag1","bs(year, df=4)[2]:v2x_polyarchy_lag1","bs(year, df=4)[3]:v2x_polyarchy_lag1",wdj_expression_lag1,v2jupoatck_lag1,v2jureview_lag1,legal_common,legal_civil,high_court,j_ind_lag1
835,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,1.0,2.634
836,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
837,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,1.0,2.634
838,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
839,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
840,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
841,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
842,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
843,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,1.0,2.634
844,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
845,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
846,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
847,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
848,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,1.0,2.634
849,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
850,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
851,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
852,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
853,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
854,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
855,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
856,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
857,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
858,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
859,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
860,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.9,0.007590587255310286,0.15012494793835898,0.7422844648063306,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
861,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.9,0.007590587255310286,0.15012494793835898,0.7422844648063306,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
862,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.9,0.007590587255310286,0.15012494793835898,0.7422844648063306,0.0,0.0,1.036,2.009,1.0,0.0,1.0,2.634
863,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.9,0.007590587255310286,0.15012494793835898,0.7422844648063306,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
864,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.9,0.007590587255310286,0.15012494793835898,0.7422844648063306,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
865,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.9,0.007590587255310286,0.15012494793835898,0.7422844648063306,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
866,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.9,0.007590587255310286,0.15012494793835898,0.7422844648063306,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
867,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.9,0.007590587255310286,0.15012494793835898,0.7422844648063306,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
868,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.9,0.007590587255310286,0.15012494793835898,0.7422844648063306,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
869,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.9,0.007590587255310286,0.15012494793835898,0.7422844648063306,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
870,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.9,0.007590587255310286,0.15012494793835898,0.7422844648063306,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
871,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,0.0,2.645
872,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,0.0,2.645
873,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,0.0,2.645
874,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,0.0,2.645
875,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,0.0,2.645
876,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,0.0,2.645
877,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,0.0,2.645
878,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,1.0,2.634
879,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,0.0,2.645
880,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,1.0,2.634
881,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,0.0,2.645
882,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,0.0,2.645
883,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,0.0,2.645
884,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,0.0,2.645
885,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,0.0,2.645
886,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,0.0,2.645
887,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,0.0,2.645
888,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,1.0,2.634
889,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,0.0,2.645
890,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,0.0,2.645
891,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,0.0,2.645
892,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,0.0,2.645
893,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,0.0,2.645
894,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.885,0.005242260169373872,0.1250861523747821,0.7534575956862967,0.001213991769547325,1.0,0.721,2.009,1.0,0.0,0.0,2.645
895,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.834,0.003309523809523809,0.09634391534391534,0.7251942974720752,0.009152263374485596,1.0,0.013,2.009,1.0,0.0,0.0,2.645
896,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.834,0.003309523809523809,0.09634391534391534,0.7251942974720752,0.009152263374485596,1.0,0.013,2.009,1.0,0.0,1.0,2.583
897,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.834,0.003309523809523809,0.09634391534391534,0.7251942974720752,0.009152263374485596,1.0,0.013,2.009,1.0,0.0,0.0,2.645
898,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.834,0.003309523809523809,0.09634391534391534,0.7251942974720752,0.009152263374485596,1.0,0.013,2.009,1.0,0.0,0.0,2.645
899,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.834,0.003309523809523809,0.09634391534391534,0.7251942974720752,0.009152263374485596,1.0,0.013,2.009,1.0,0.0,0.0,2.645
900,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.834,0.003309523809523809,0.09634391534391534,0.7251942974720752,0.009152263374485596,1.0,0.013,2.009,1.0,0.0,1.0,2.583
901,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.834,0.003309523809523809,0.09634391534391534,0.7251942974720752,0.009152263374485596,1.0,0.013,2.009,1.0,0.0,1.0,2.583
902,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.834,0.003309523809523809,0.09634391534391534,0.7251942974720752,0.009152263374485596,1.0,0.013,2.009,1.0,0.0,0.0,2.645
903,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.834,0.003309523809523809,0.09634391534391534,0.7251942974720752,0.009152263374485596,1.0,0.013,2.009,1.0,0.0,0.0,2.645
904,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.834,0.003309523809523809,0.09634391534391534,0.7251942974720752,0.009152263374485596,1.0,0.013,2.009,1.0,0.0,1.0,2.583
905,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.834,0.003309523809523809,0.09634391534391534,0.7251942974720752,0.009152263374485596,1.0,0.013,2.009,1.0,0.0,1.0,2.583
907,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.834,0.003309523809523809,0.09634391534391534,0.7251942974720752,0.009152263374485596,1.0,0.013,2.009,1.0,0.0,0.0,2.645
908,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.834,0.003309523809523809,0.09634391534391534,0.7251942974720752,0.009152263374485596,1.0,0.013,2.009,1.0,0.0,0.0,2.645
909,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.834,0.003309523809523809,0.09634391534391534,0.7251942974720752,0.009152263374485596,1.0,0.013,2.009,1.0,0.0,0.0,2.645
910,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,1.0,2.583
911,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
912,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
913,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
914,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
915,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
916,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,1.0,2.583
917,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
918,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,1.0,2.583
919,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
920,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
921,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
922,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
923,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,1.0,2.583
924,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
925,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
926,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
927,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
928,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
929,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,1.0,2.583
930,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
931,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
932,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
933,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
934,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
935,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
936,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
937,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
938,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
939,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
940,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
941,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,1.0,2.583
942,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
943,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,1.0,2.583
944,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
945,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.824,0.002059142024156601,0.07435790642787726,0.7170644330294476,0.030518518518518514,1.0,-0.349,2.009,1.0,0.0,0.0,2.645
946,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
947,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
948,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
949,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
950,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
951,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
952,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
953,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
954,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
955,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
956,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
957,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
958,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
959,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
960,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
961,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
962,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.818,0.001182956175667546,0.05431083242064778,0.6906927683309823,0.07181344307270232,1.0,-0.349,2.009,1.0,0.0,0.0,2.619
