variable,coef,class_label,outcome,std_err,p_value,spec,base_category,stars,coef_se
mode_non_verbal_expression,-0.3005923525501279,Expands Expression,Expands Expression,0.1400101411331214,0.03179863859870657,spec_c_pack_decision,Mixed Outcome,**,-0.301** (0.14)
defendant_citizen,0.27663849560279224,Contracts Expression,Contracts Expression,0.31639052056202716,0.3819234724345144,spec_c_pack_decision,Mixed Outcome,,0.277 (0.316)
defendant_citizen,-0.6321996427265247,Expands Expression,Expands Expression,0.15838311469255714,6.563319397438332e-05,spec_c_pack_decision,Mixed Outcome,***,-0.632*** (0.158)
defendant_press,0.348681905126783,Contracts Expression,Contracts Expression,0.4233860576855799,0.41019218490769704,spec_c_pack_decision,Mixed Outcome,,0.349 (0.423)
defendant_press,-0.48655752707042754,Expands Expression,Expands Expression,0.3506412545045234,0.1652521715743166,spec_c_pack_decision,Mixed Outcome,,-0.487 (0.351)
defendant_intermediary,0.5164349580634915,Contracts Expression,Contracts Expression,0.3584651411392949,0.14967400498312983,spec_c_pack_decision,Mixed Outcome,,0.516 (0.358)
defendant_intermediary,-0.8133541806167248,Expands Expression,Expands Expression,0.555367246918935,0.1430481174576596,spec_c_pack_decision,Mixed Outcome,,-0.813 (0.555)
defendant_other,-0.41086490082938965,Contracts Expression,Contracts Expression,0.5204898115032187,0.4298892081556037,spec_c_pack_decision,Mixed Outcome,,-0.411 (0.52)
defendant_other,-0.4997219930493063,Expands Expression,Expands Expression,0.16507575446773898,0.0024680748984226126,spec_c_pack_decision,Mixed Outcome,***,-0.5*** (0.165)
defendant_unclear,1.3206916669080517,Contracts Expression,Contracts Expression,0.44371342646451434,0.0029160483083032957,spec_c_pack_decision,Mixed Outcome,***,1.321*** (0.444)
defendant_unclear,0.7492007288500322,Expands Expression,Expands Expression,0.37462835778733466,0.0455164037805294,spec_c_pack_decision,Mixed Outcome,**,0.749** (0.375)
Intercept,4.521861342360859,Contracts Expression,Contracts Expression,0.9331828463029646,1.2620880164676491e-06,spec_im_pack_decision,Mixed Outcome,***,4.522*** (0.933)
Intercept,2.7428576968026626,Expands Expression,Expands Expression,0.7320681318690313,0.00017915857573464654,spec_im_pack_decision,Mixed Outcome,***,2.743*** (0.732)
wdj_intermediaries_lag1,-0.04369258038413921,Contracts Expression,Contracts Expression,0.9364946634704617,0.9627878370297298,spec_im_pack_decision,Mixed Outcome,,-0.044 (0.936)
wdj_intermediaries_lag1,-0.7897031304409047,Expands Expression,Expands Expression,0.510142599503648,0.12162117024527228,spec_im_pack_decision,Mixed Outcome,,-0.79 (0.51)
v2jupack_lag1,0.5364016022978512,Contracts Expression,Contracts Expression,0.25403387312142656,0.03472628929455185,spec_im_pack_decision,Mixed Outcome,**,0.536** (0.254)
v2jupack_lag1,0.33595139247916417,Expands Expression,Expands Expression,0.21681472103471444,0.12126491486303924,spec_im_pack_decision,Mixed Outcome,,0.336 (0.217)
v2x_polyarchy_lag1,-7.00704068569131,Contracts Expression,Contracts Expression,1.7777587338780139,8.097275452025981e-05,spec_im_pack_decision,Mixed Outcome,***,-7.007*** (1.778)
v2x_polyarchy_lag1,-3.478212887780043,Expands Expression,Expands Expression,1.26643280268151,0.006024138289273853,spec_im_pack_decision,Mixed Outcome,***,-3.478*** (1.266)
v2jureview_lag1,-0.41576913403693827,Contracts Expression,Contracts Expression,0.3725402726701403,0.26440583096476,spec_im_pack_decision,Mixed Outcome,,-0.416 (0.373)
v2jureview_lag1,0.2825109169985292,Expands Expression,Expands Expression,0.3632590760720846,0.4367388577584046,spec_im_pack_decision,Mixed Outcome,,0.283 (0.363)
legal_common,0.5231276084078321,Contracts Expression,Contracts Expression,0.5150888028468995,0.3098167415931655,spec_im_pack_decision,Mixed Outcome,,0.523 (0.515)
legal_common,-0.9903018628715216,Expands Expression,Expands Expression,0.40394752763217445,0.014223821438326657,spec_im_pack_decision,Mixed Outcome,**,-0.99** (0.404)
legal_civil,0.26029976467255306,Contracts Expression,Contracts Expression,0.4609249540976766,0.5722550415894061,spec_im_pack_decision,Mixed Outcome,,0.26 (0.461)
legal_civil,0.2527268875878979,Expands Expression,Expands Expression,0.3441609103715382,0.4627490433606001,spec_im_pack_decision,Mixed Outcome,,0.253 (0.344)
high_court,-0.44792867919049556,Contracts Expression,Contracts Expression,0.2944761506383307,0.12823388693601478,spec_im_pack_decision,Mixed Outcome,,-0.448 (0.294)
high_court,-0.053386563765449674,Expands Expression,Expands Expression,0.14520496102421088,0.7131241620110453,spec_im_pack_decision,Mixed Outcome,,-0.053 (0.145)
j_ind_lag1,0.21428894904275847,Contracts Expression,Contracts Expression,0.23140384658198376,0.35442579737232704,spec_im_pack_decision,Mixed Outcome,,0.214 (0.231)
j_ind_lag1,0.35885373895333,Expands Expression,Expands Expression,0.17274980172525295,0.03777357162538799,spec_im_pack_decision,Mixed Outcome,**,0.359** (0.173)
mode_press_newspapers,-0.5785780879447592,Contracts Expression,Contracts Expression,0.4726252753733422,0.22088458888165752,spec_im_pack_decision,Mixed Outcome,,-0.579 (0.473)
mode_press_newspapers,0.3148541863365992,Expands Expression,Expands Expression,0.3273805394250196,0.336181411426431,spec_im_pack_decision,Mixed Outcome,,0.315 (0.327)
mode_public_speech,0.2905525157135887,Contracts Expression,Contracts Expression,0.21079305728883965,0.16808660781503904,spec_im_pack_decision,Mixed Outcome,,0.291 (0.211)
mode_public_speech,-0.056006560713571615,Expands Expression,Expands Expression,0.21659712810196416,0.7959633229870087,spec_im_pack_decision,Mixed Outcome,,-0.056 (0.217)
mode_public_documents,0.2929390810473848,Contracts Expression,Contracts Expression,0.3387241437929696,0.38713164919234555,spec_im_pack_decision,Mixed Outcome,,0.293 (0.339)
mode_public_documents,0.6815131813785356,Expands Expression,Expands Expression,0.5852793725342912,0.24425234152218922,spec_im_pack_decision,Mixed Outcome,,0.682 (0.585)
mode_audio_visual_broadcasting,-0.6169467530960299,Contracts Expression,Contracts Expression,0.3691920610601733,0.09470733026765497,spec_im_pack_decision,Mixed Outcome,*,-0.617* (0.369)
mode_audio_visual_broadcasting,-0.08094297968541445,Expands Expression,Expands Expression,0.21700210599621844,0.7091443483117841,spec_im_pack_decision,Mixed Outcome,,-0.081 (0.217)
mode_public_assembly,-0.40569906581883564,Contracts Expression,Contracts Expression,0.2012126390196247,0.043771719960095365,spec_im_pack_decision,Mixed Outcome,**,-0.406** (0.201)
mode_public_assembly,-0.26513696001171044,Expands Expression,Expands Expression,0.48702911274166133,0.5861686316915833,spec_im_pack_decision,Mixed Outcome,,-0.265 (0.487)
mode_written_speech,0.100244609983446,Contracts Expression,Contracts Expression,0.32995749638379934,0.7612721327983105,spec_im_pack_decision,Mixed Outcome,,0.1 (0.33)
mode_written_speech,0.3889637726276092,Expands Expression,Expands Expression,0.19550626383055464,0.04664375156327971,spec_im_pack_decision,Mixed Outcome,**,0.389** (0.196)
mode_non_verbal_expression,-0.3826439111265791,Contracts Expression,Contracts Expression,0.27748241648928473,0.167899577641912,spec_im_pack_decision,Mixed Outcome,,-0.383 (0.277)
mode_non_verbal_expression,-0.28024514678746026,Expands Expression,Expands Expression,0.13522488767687713,0.03822464638560616,spec_im_pack_decision,Mixed Outcome,**,-0.28** (0.135)
defendant_citizen,0.2984885150989615,Contracts Expression,Contracts Expression,0.31261317110354914,0.33967001442127975,spec_im_pack_decision,Mixed Outcome,,0.298 (0.313)
defendant_citizen,-0.6328226688406852,Expands Expression,Expands Expression,0.15039264327332558,2.578651106537474e-05,spec_im_pack_decision,Mixed Outcome,***,-0.633*** (0.15)
defendant_press,0.36601892279432524,Contracts Expression,Contracts Expression,0.4230382705499113,0.386920968333075,spec_im_pack_decision,Mixed Outcome,,0.366 (0.423)
defendant_press,-0.4901266307010024,Expands Expression,Expands Expression,0.35934401700030216,0.1725838644264326,spec_im_pack_decision,Mixed Outcome,,-0.49 (0.359)
defendant_intermediary,0.4642935234622165,Contracts Expression,Contracts Expression,0.38308263540642185,0.22551500930025903,spec_im_pack_decision,Mixed Outcome,,0.464 (0.383)
defendant_intermediary,-0.8584088222927818,Expands Expression,Expands Expression,0.5788378365147775,0.13807794018255917,spec_im_pack_decision,Mixed Outcome,,-0.858 (0.579)
defendant_other,-0.42609700570935705,Contracts Expression,Contracts Expression,0.5221675703758645,0.4144910793486567,spec_im_pack_decision,Mixed Outcome,,-0.426 (0.522)
defendant_other,-0.5344133251949134,Expands Expression,Expands Expression,0.1729505826408054,0.0020017198509611487,spec_im_pack_decision,Mixed Outcome,***,-0.534*** (0.173)
defendant_unclear,1.323876822163104,Contracts Expression,Contracts Expression,0.42058680543897814,0.0016456619657042022,spec_im_pack_decision,Mixed Outcome,***,1.324*** (0.421)
defendant_unclear,0.7360516860820076,Expands Expression,Expands Expression,0.3347142382610847,0.027874719742158736,spec_im_pack_decision,Mixed Outcome,**,0.736** (0.335)
Intercept,4.586060964317509,Contracts Expression,Contracts Expression,0.8883878247564486,2.4402713248994357e-07,spec_p_pack_decision,Mixed Outcome,***,4.586*** (0.888)
Intercept,2.6372293325973595,Expands Expression,Expands Expression,0.7162545025821292,0.00023143644187004997,spec_p_pack_decision,Mixed Outcome,***,2.637*** (0.716)
wdj_press_lag1,1.3895984027560613,Contracts Expression,Contracts Expression,0.5606120121047355,0.013185595810063708,spec_p_pack_decision,Mixed Outcome,**,1.39** (0.561)
wdj_press_lag1,0.6122283614825832,Expands Expression,Expands Expression,0.4168846433807872,0.14194680017300015,spec_p_pack_decision,Mixed Outcome,,0.612 (0.417)
v2jupack_lag1,0.4612591835795783,Contracts Expression,Contracts Expression,0.2501668937004339,0.0652114389922622,spec_p_pack_decision,Mixed Outcome,*,0.461* (0.25)
v2jupack_lag1,0.2551631844109456,Expands Expression,Expands Expression,0.22628219978572434,0.25947511461563344,spec_p_pack_decision,Mixed Outcome,,0.255 (0.226)
v2x_polyarchy_lag1,-7.108255340385185,Contracts Expression,Contracts Expression,1.6394875154552935,1.4532547823675574e-05,spec_p_pack_decision,Mixed Outcome,***,-7.108*** (1.639)
v2x_polyarchy_lag1,-3.435255951938387,Expands Expression,Expands Expression,1.1928780023789929,0.003979212909425454,spec_p_pack_decision,Mixed Outcome,***,-3.435*** (1.193)
v2jureview_lag1,-0.4437093316065223,Contracts Expression,Contracts Expression,0.3782876192687334,0.24081917680523957,spec_p_pack_decision,Mixed Outcome,,-0.444 (0.378)
v2jureview_lag1,0.2906449407249557,Expands Expression,Expands Expression,0.35215949718222317,0.40918886907687646,spec_p_pack_decision,Mixed Outcome,,0.291 (0.352)
legal_common,0.6771544867578287,Contracts Expression,Contracts Expression,0.4567053591750854,0.13815561835200058,spec_p_pack_decision,Mixed Outcome,,0.677 (0.457)
legal_common,-0.863906694498161,Expands Expression,Expands Expression,0.3823950024273913,0.023870962279364458,spec_p_pack_decision,Mixed Outcome,**,-0.864** (0.382)
legal_civil,0.01565508034330728,Contracts Expression,Contracts Expression,0.4080437017041087,0.969395721200225,spec_p_pack_decision,Mixed Outcome,,0.016 (0.408)
legal_civil,-0.0532336634579733,Expands Expression,Expands Expression,0.298871435368775,0.8586321950401914,spec_p_pack_decision,Mixed Outcome,,-0.053 (0.299)
high_court,-0.46632228919555574,Contracts Expression,Contracts Expression,0.2994709342823836,0.1194339854555774,spec_p_pack_decision,Mixed Outcome,,-0.466 (0.299)
high_court,-0.05843940035636137,Expands Expression,Expands Expression,0.14532446215892875,0.6875879786025585,spec_p_pack_decision,Mixed Outcome,,-0.058 (0.145)
j_ind_lag1,0.23972445065564849,Contracts Expression,Contracts Expression,0.22287536058137672,0.28210676394985446,spec_p_pack_decision,Mixed Outcome,,0.24 (0.223)
j_ind_lag1,0.3863936100507139,Expands Expression,Expands Expression,0.17757418480534493,0.02955855197871461,spec_p_pack_decision,Mixed Outcome,**,0.386** (0.178)
mode_press_newspapers,-0.5786404532597835,Contracts Expression,Contracts Expression,0.4711096570304056,0.21935312072709667,spec_p_pack_decision,Mixed Outcome,,-0.579 (0.471)
mode_press_newspapers,0.32133244822294366,Expands Expression,Expands Expression,0.3280625566691535,0.32734025371202846,spec_p_pack_decision,Mixed Outcome,,0.321 (0.328)
mode_public_speech,0.30220378358676564,Contracts Expression,Contracts Expression,0.2098676466684353,0.1498749857330617,spec_p_pack_decision,Mixed Outcome,,0.302 (0.21)
mode_public_speech,-0.04936648466390241,Expands Expression,Expands Expression,0.22636881823528276,0.8273668737497413,spec_p_pack_decision,Mixed Outcome,,-0.049 (0.226)
mode_public_documents,0.20352257406569402,Contracts Expression,Contracts Expression,0.34143010928784423,0.5511160820792079,spec_p_pack_decision,Mixed Outcome,,0.204 (0.341)
mode_public_documents,0.6376501965416507,Expands Expression,Expands Expression,0.5888751171675656,0.27888497752107244,spec_p_pack_decision,Mixed Outcome,,0.638 (0.589)
mode_audio_visual_broadcasting,-0.6673613813018378,Contracts Expression,Contracts Expression,0.38531938639419283,0.08327901323091208,spec_p_pack_decision,Mixed Outcome,*,-0.667* (0.385)
mode_audio_visual_broadcasting,-0.12042566976082035,Expands Expression,Expands Expression,0.24888728656210937,0.6284878896443293,spec_p_pack_decision,Mixed Outcome,,-0.12 (0.249)
mode_public_assembly,-0.41310490310738884,Contracts Expression,Contracts Expression,0.19722397250898072,0.036206759068892,spec_p_pack_decision,Mixed Outcome,**,-0.413** (0.197)
mode_public_assembly,-0.25066867318330527,Expands Expression,Expands Expression,0.5022415655881116,0.6177090668851585,spec_p_pack_decision,Mixed Outcome,,-0.251 (0.502)
mode_written_speech,0.037260845190586846,Contracts Expression,Contracts Expression,0.3165457717845512,0.9062968362567608,spec_p_pack_decision,Mixed Outcome,,0.037 (0.317)
mode_written_speech,0.3561016804144606,Expands Expression,Expands Expression,0.1846104286679919,0.05373882234925892,spec_p_pack_decision,Mixed Outcome,*,0.356* (0.185)
mode_non_verbal_expression,-0.38344712046648943,Contracts Expression,Contracts Expression,0.27821172732233057,0.16812410976261194,spec_p_pack_decision,Mixed Outcome,,-0.383 (0.278)
mode_non_verbal_expression,-0.29847135374478145,Expands Expression,Expands Expression,0.1417100101696022,0.035185922988277475,spec_p_pack_decision,Mixed Outcome,**,-0.298** (0.142)
defendant_citizen,0.3370503555918753,Contracts Expression,Contracts Expression,0.33807286412043397,0.3187764124910599,spec_p_pack_decision,Mixed Outcome,,0.337 (0.338)
defendant_citizen,-0.5870625637932387,Expands Expression,Expands Expression,0.16444283950278726,0.0003569677467742092,spec_p_pack_decision,Mixed Outcome,***,-0.587*** (0.164)
defendant_press,0.34702384577414536,Contracts Expression,Contracts Expression,0.421417552193108,0.4102419385080728,spec_p_pack_decision,Mixed Outcome,,0.347 (0.421)
defendant_press,-0.4826107744050175,Expands Expression,Expands Expression,0.34733445294963716,0.16468990173375986,spec_p_pack_decision,Mixed Outcome,,-0.483 (0.347)
defendant_intermediary,0.5108543292909818,Contracts Expression,Contracts Expression,0.35460075945719494,0.14968458739490825,spec_p_pack_decision,Mixed Outcome,,0.511 (0.355)
defendant_intermediary,-0.8201980023769609,Expands Expression,Expands Expression,0.5587768085251883,0.14214620543050455,spec_p_pack_decision,Mixed Outcome,,-0.82 (0.559)
defendant_other,-0.40473256146317027,Contracts Expression,Contracts Expression,0.53847391439676,0.45227425252479914,spec_p_pack_decision,Mixed Outcome,,-0.405 (0.538)
defendant_other,-0.4949932303009309,Expands Expression,Expands Expression,0.16837202844812504,0.0032834145013201817,spec_p_pack_decision,Mixed Outcome,***,-0.495*** (0.168)
defendant_unclear,1.3552400966172038,Contracts Expression,Contracts Expression,0.4556493376195592,0.002936530463796151,spec_p_pack_decision,Mixed Outcome,***,1.355*** (0.456)
defendant_unclear,0.7810623751023604,Expands Expression,Expands Expression,0.38502193272460217,0.04249722645282693,spec_p_pack_decision,Mixed Outcome,**,0.781** (0.385)
Intercept,4.420306686574534,Contracts Expression,Contracts Expression,0.9534042682634561,3.5463185098570186e-06,spec_govprot_pack_decision,Mixed Outcome,***,4.42*** (0.953)
Intercept,2.5917241982190773,Expands Expression,Expands Expression,0.754114735512753,0.0005886800061054557,spec_govprot_pack_decision,Mixed Outcome,***,2.592*** (0.754)
wdj_govprot_lag1,0.22191291017952458,Contracts Expression,Contracts Expression,0.2717804698663211,0.4142054800489876,spec_govprot_pack_decision,Mixed Outcome,,0.222 (0.272)
wdj_govprot_lag1,0.06803874959432483,Expands Expression,Expands Expression,0.17941631954116088,0.7045224610679164,spec_govprot_pack_decision,Mixed Outcome,,0.068 (0.179)
v2jupack_lag1,0.5298492814515693,Contracts Expression,Contracts Expression,0.2566474525012484,0.03897010665135931,spec_govprot_pack_decision,Mixed Outcome,**,0.53** (0.257)
v2jupack_lag1,0.29669673239548966,Expands Expression,Expands Expression,0.2283606076179497,0.19385932979845277,spec_govprot_pack_decision,Mixed Outcome,,0.297 (0.228)
v2x_polyarchy_lag1,-6.776495040269953,Contracts Expression,Contracts Expression,1.8069470675985007,0.0001766615523883803,spec_govprot_pack_decision,Mixed Outcome,***,-6.776*** (1.807)
v2x_polyarchy_lag1,-3.3305488421085263,Expands Expression,Expands Expression,1.3209723345227826,0.011692682657907393,spec_govprot_pack_decision,Mixed Outcome,**,-3.331** (1.321)
v2jureview_lag1,-0.43773742494352125,Contracts Expression,Contracts Expression,0.37682216019114423,0.24537554690583352,spec_govprot_pack_decision,Mixed Outcome,,-0.438 (0.377)
v2jureview_lag1,0.27848647332892995,Expands Expression,Expands Expression,0.35212841933477523,0.4290220601342333,spec_govprot_pack_decision,Mixed Outcome,,0.278 (0.352)
legal_common,0.4739915476326662,Contracts Expression,Contracts Expression,0.491298276627629,0.3346582822405031,spec_govprot_pack_decision,Mixed Outcome,,0.474 (0.491)
legal_common,-0.9209324282252564,Expands Expression,Expands Expression,0.38764135574326064,0.01751412267451486,spec_govprot_pack_decision,Mixed Outcome,**,-0.921** (0.388)
legal_civil,0.1341960362597175,Contracts Expression,Contracts Expression,0.4135686677521032,0.7455723279837511,spec_govprot_pack_decision,Mixed Outcome,,0.134 (0.414)
legal_civil,0.019203059227321073,Expands Expression,Expands Expression,0.29027840750611833,0.9472552700432495,spec_govprot_pack_decision,Mixed Outcome,,0.019 (0.29)
high_court,-0.40984512751409113,Contracts Expression,Contracts Expression,0.2951654898621656,0.16497675743189033,spec_govprot_pack_decision,Mixed Outcome,,-0.41 (0.295)
high_court,-0.03380649616220881,Expands Expression,Expands Expression,0.13805989448678743,0.8065583822567504,spec_govprot_pack_decision,Mixed Outcome,,-0.034 (0.138)
j_ind_lag1,0.1743421017664921,Contracts Expression,Contracts Expression,0.25831699127013397,0.49972954952064563,spec_govprot_pack_decision,Mixed Outcome,,0.174 (0.258)
j_ind_lag1,0.3565773697307969,Expands Expression,Expands Expression,0.200089485370477,0.07473463879069069,spec_govprot_pack_decision,Mixed Outcome,*,0.357* (0.2)
mode_press_newspapers,-0.5636997528141182,Contracts Expression,Contracts Expression,0.46959784761497486,0.22998857826472852,spec_govprot_pack_decision,Mixed Outcome,,-0.564 (0.47)
mode_press_newspapers,0.3312975647723367,Expands Expression,Expands Expression,0.32150947902940524,0.3028015527444696,spec_govprot_pack_decision,Mixed Outcome,,0.331 (0.322)
mode_public_speech,0.29390442771958114,Contracts Expression,Contracts Expression,0.21380724748935598,0.16924825595141646,spec_govprot_pack_decision,Mixed Outcome,,0.294 (0.214)
mode_public_speech,-0.051756203575710896,Expands Expression,Expands Expression,0.22442226657710232,0.8176102347844934,spec_govprot_pack_decision,Mixed Outcome,,-0.052 (0.224)
mode_public_documents,0.2810105679301718,Contracts Expression,Contracts Expression,0.34385597396180323,0.4137950898814938,spec_govprot_pack_decision,Mixed Outcome,,0.281 (0.344)
mode_public_documents,0.6629795339085993,Expands Expression,Expands Expression,0.5872105318772171,0.25888429696238857,spec_govprot_pack_decision,Mixed Outcome,,0.663 (0.587)
mode_audio_visual_broadcasting,-0.6301249984327995,Contracts Expression,Contracts Expression,0.3760896338926016,0.09384304308038473,spec_govprot_pack_decision,Mixed Outcome,*,-0.63* (0.376)
mode_audio_visual_broadcasting,-0.09143009636345747,Expands Expression,Expands Expression,0.23384041841770264,0.6958020002243026,spec_govprot_pack_decision,Mixed Outcome,,-0.091 (0.234)
mode_public_assembly,-0.4272068590238223,Contracts Expression,Contracts Expression,0.20374799037739577,0.03601646812506646,spec_govprot_pack_decision,Mixed Outcome,**,-0.427** (0.204)
mode_public_assembly,-0.2521034157240823,Expands Expression,Expands Expression,0.49597916249173524,0.61124691805408,spec_govprot_pack_decision,Mixed Outcome,,-0.252 (0.496)
mode_written_speech,0.0893966609505826,Contracts Expression,Contracts Expression,0.3252154522664317,0.7834050373188162,spec_govprot_pack_decision,Mixed Outcome,,0.089 (0.325)
mode_written_speech,0.3897819023757561,Expands Expression,Expands Expression,0.1978177319332085,0.04879147846253539,spec_govprot_pack_decision,Mixed Outcome,**,0.39** (0.198)
mode_non_verbal_expression,-0.36731699946395485,Contracts Expression,Contracts Expression,0.28381188948265773,0.1955870363419302,spec_govprot_pack_decision,Mixed Outcome,,-0.367 (0.284)
mode_non_verbal_expression,-0.29202624504400304,Expands Expression,Expands Expression,0.13831970060542256,0.03475158872473963,spec_govprot_pack_decision,Mixed Outcome,**,-0.292** (0.138)
defendant_citizen,0.3132805940563638,Contracts Expression,Contracts Expression,0.3211333139491038,0.32928907233908766,spec_govprot_pack_decision,Mixed Outcome,,0.313 (0.321)
defendant_citizen,-0.6120644455756513,Expands Expression,Expands Expression,0.1539608399414248,7.024472126216119e-05,spec_govprot_pack_decision,Mixed Outcome,***,-0.612*** (0.154)
defendant_press,0.3623671957272455,Contracts Expression,Contracts Expression,0.42821604062127205,0.3974271380125266,spec_govprot_pack_decision,Mixed Outcome,,0.362 (0.428)
defendant_press,-0.47688680736522576,Expands Expression,Expands Expression,0.3454215276743681,0.1674039015460992,spec_govprot_pack_decision,Mixed Outcome,,-0.477 (0.345)
defendant_intermediary,0.4552137886104668,Contracts Expression,Contracts Expression,0.36971355744834233,0.21822536019639716,spec_govprot_pack_decision,Mixed Outcome,,0.455 (0.37)
defendant_intermediary,-0.8489111207165213,Expands Expression,Expands Expression,0.5742074567555234,0.13929943324321564,spec_govprot_pack_decision,Mixed Outcome,,-0.849 (0.574)
defendant_other,-0.4331401875411662,Contracts Expression,Contracts Expression,0.5298912456930717,0.4136922390668597,spec_govprot_pack_decision,Mixed Outcome,,-0.433 (0.53)
defendant_other,-0.5107807673731743,Expands Expression,Expands Expression,0.17079076710379673,0.0027835576232716364,spec_govprot_pack_decision,Mixed Outcome,***,-0.511*** (0.171)
defendant_unclear,1.364626705109081,Contracts Expression,Contracts Expression,0.4436120047808521,0.002096770483189301,spec_govprot_pack_decision,Mixed Outcome,***,1.365*** (0.444)
defendant_unclear,0.7695725849070566,Expands Expression,Expands Expression,0.3745137219106508,0.039892704797799175,spec_govprot_pack_decision,Mixed Outcome,**,0.77** (0.375)
Intercept,3.819399493094776,Contracts Expression,Contracts Expression,0.6917052874753417,3.357066140431231e-08,spec_c_attack_decision,Mixed Outcome,***,3.819*** (0.692)
Intercept,2.172412554236115,Expands Expression,Expands Expression,0.6250679153712891,0.0005099354050862668,spec_c_attack_decision,Mixed Outcome,***,2.172*** (0.625)
wdj_citizen_lag1,0.8428627170165112,Contracts Expression,Contracts Expression,0.6304516232193227,0.18124909711925907,spec_c_attack_decision,Mixed Outcome,,0.843 (0.63)
wdj_citizen_lag1,0.5690610876938279,Expands Expression,Expands Expression,0.39033253352047087,0.1448714372286011,spec_c_attack_decision,Mixed Outcome,,0.569 (0.39)
v2jupoatck_lag1,0.18440611288172354,Contracts Expression,Contracts Expression,0.09843548893146636,0.06101728029706134,spec_c_attack_decision,Mixed Outcome,*,0.184* (0.098)
v2jupoatck_lag1,0.06123651475213289,Expands Expression,Expands Expression,0.08166649080927155,0.4533531892484054,spec_c_attack_decision,Mixed Outcome,,0.061 (0.082)
v2x_polyarchy_lag1,-5.667771996252534,Contracts Expression,Contracts Expression,1.2909148431189081,1.130861341704431e-05,spec_c_attack_decision,Mixed Outcome,***,-5.668*** (1.291)
v2x_polyarchy_lag1,-2.566361266341611,Expands Expression,Expands Expression,0.9158094520218418,0.00507416517527722,spec_c_attack_decision,Mixed Outcome,***,-2.566*** (0.916)
v2jureview_lag1,-0.24776682207879597,Contracts Expression,Contracts Expression,0.3330438094498739,0.4569087591926896,spec_c_attack_decision,Mixed Outcome,,-0.248 (0.333)
v2jureview_lag1,0.3657734216911505,Expands Expression,Expands Expression,0.36396789849822686,0.314915790393804,spec_c_attack_decision,Mixed Outcome,,0.366 (0.364)
legal_common,0.5680558260398505,Contracts Expression,Contracts Expression,0.4884498770464505,0.24483895604823736,spec_c_attack_decision,Mixed Outcome,,0.568 (0.488)
legal_common,-0.8876713511818514,Expands Expression,Expands Expression,0.3780517003662322,0.018873722614238038,spec_c_attack_decision,Mixed Outcome,**,-0.888** (0.378)
legal_civil,-0.1513104772192698,Contracts Expression,Contracts Expression,0.3809644216663132,0.6912366104167744,spec_c_attack_decision,Mixed Outcome,,-0.151 (0.381)
legal_civil,-0.22095196658100905,Expands Expression,Expands Expression,0.26980426916394895,0.4128239069540788,spec_c_attack_decision,Mixed Outcome,,-0.221 (0.27)
high_court,-0.5861151499210772,Contracts Expression,Contracts Expression,0.298942125573139,0.04992210242883521,spec_c_attack_decision,Mixed Outcome,**,-0.586** (0.299)
high_court,-0.09625107008504405,Expands Expression,Expands Expression,0.15151470210591755,0.525259543751585,spec_c_attack_decision,Mixed Outcome,,-0.096 (0.152)
j_ind_lag1,0.23417304574349954,Contracts Expression,Contracts Expression,0.2251649643833163,0.29833684116910697,spec_c_attack_decision,Mixed Outcome,,0.234 (0.225)
j_ind_lag1,0.3932995417865657,Expands Expression,Expands Expression,0.17882408204849728,0.02785193372046936,spec_c_attack_decision,Mixed Outcome,**,0.393** (0.179)
mode_press_newspapers,-0.5772072417841111,Contracts Expression,Contracts Expression,0.4693893573692093,0.21881014597300852,spec_c_attack_decision,Mixed Outcome,,-0.577 (0.469)
mode_press_newspapers,0.3325395736518753,Expands Expression,Expands Expression,0.3283680055493529,0.31120159439705697,spec_c_attack_decision,Mixed Outcome,,0.333 (0.328)
mode_public_speech,0.25975947632117696,Contracts Expression,Contracts Expression,0.22719892856216936,0.25290868187243765,spec_c_attack_decision,Mixed Outcome,,0.26 (0.227)
mode_public_speech,-0.06113262015962704,Expands Expression,Expands Expression,0.21591943723624663,0.777079493335749,spec_c_attack_decision,Mixed Outcome,,-0.061 (0.216)
mode_public_documents,0.35330906274497,Contracts Expression,Contracts Expression,0.33814079900624167,0.29608868061370985,spec_c_attack_decision,Mixed Outcome,,0.353 (0.338)
mode_public_documents,0.6960327115636911,Expands Expression,Expands Expression,0.581421592547391,0.23125891778116858,spec_c_attack_decision,Mixed Outcome,,0.696 (0.581)
mode_audio_visual_broadcasting,-0.5519755880609982,Contracts Expression,Contracts Expression,0.39691697709007295,0.1643292980864468,spec_c_attack_decision,Mixed Outcome,,-0.552 (0.397)
mode_audio_visual_broadcasting,-0.08418215306535341,Expands Expression,Expands Expression,0.2543404996512604,0.7406580052710903,spec_c_attack_decision,Mixed Outcome,,-0.084 (0.254)
mode_public_assembly,-0.3796328386344676,Contracts Expression,Contracts Expression,0.22124053967037824,0.08617521965454603,spec_c_attack_decision,Mixed Outcome,*,-0.38* (0.221)
mode_public_assembly,-0.2192242848726232,Expands Expression,Expands Expression,0.5120884762287662,0.6685794424660434,spec_c_attack_decision,Mixed Outcome,,-0.219 (0.512)
mode_written_speech,0.061312769180171575,Contracts Expression,Contracts Expression,0.34246893961427305,0.8579128733382893,spec_c_attack_decision,Mixed Outcome,,0.061 (0.342)
